cand_id,cmte_id,cycle,total,count,support_oppose_indicator,candidate_id,committee_id,candidate_name,committee_name
P60006111,C00509893,2016,201511.63,4,S,P60006111,C00509893,"CRUZ, RAFAEL EDWARD ""TED""",NATIONAL RIGHT TO LIFE VICTORY FUND
P60006111,C00524454,2016,38768.51,4,S,P60006111,C00524454,"CRUZ, RAFAEL EDWARD ""TED""",CONSERVATIVE MAJORITY FUND
P60006111,C00540898,2016,165243.54,25,S,P60006111,C00540898,"CRUZ, RAFAEL EDWARD ""TED""",TEA PARTY PATRIOTS CITIZENS FUND
P60006111,C00541292,2016,4451003.64,41,O,P60006111,C00541292,"CRUZ, RAFAEL EDWARD ""TED""",CONSERVATIVE SOLUTIONS PAC
P60006111,C00553313,2016,3500.00,1,S,P60006111,C00553313,"CRUZ, RAFAEL EDWARD ""TED""",CONSERVATIVE AMERICA NOW PAC
P60006111,C00569517,2016,44663.87,16,S,P60006111,C00569517,"CRUZ, RAFAEL EDWARD ""TED""",CITIZEN SUPER PAC
P60006111,C00570739,2016,332549.83,131,S,P60006111,C00570739,"CRUZ, RAFAEL EDWARD ""TED""",MAKE DC LISTEN
P60006111,C00570903,2016,1000.00,1,S,P60006111,C00570903,"CRUZ, RAFAEL EDWARD ""TED""",RESTORE AMERICAN FREEDOM AND LIBERTY
P60006111,C00571372,2016,35260.35,2,O,P60006111,C00571372,"CRUZ, RAFAEL EDWARD ""TED""",RIGHT TO RISE USA
P60006111,C00572792,2016,38000.00,6,S,P60006111,C00572792,"CRUZ, RAFAEL EDWARD ""TED""",VICTORY 2016
P60006111,C00573147,2016,24000.00,14,S,P60006111,C00573147,"CRUZ, RAFAEL EDWARD ""TED""","GO BIG GO BOLD PAC, INC."
P60006111,C00573923,2016,716451.24,8,O,P60006111,C00573923,"CRUZ, RAFAEL EDWARD ""TED""",PURSUING AMERICA'S GREATNESS
P60006111,C00575118,2016,1000.00,1,S,P60006111,C00575118,"CRUZ, RAFAEL EDWARD ""TED""",CONSERVATIVE LIBERTY COALITION
P60006111,C00575373,2016,5960198.48,156,S,P60006111,C00575373,"CRUZ, RAFAEL EDWARD ""TED""",MAKE AMERICA NUMBER 1
P60006111,C00575415,2016,1169717.48,54,S,P60006111,C00575415,"CRUZ, RAFAEL EDWARD ""TED""",KEEP THE PROMISE PAC
P60006111,C00575423,2016,2273769.90,10,S,P60006111,C00575423,"CRUZ, RAFAEL EDWARD ""TED""",KEEP THE PROMISE III
P60006111,C00576058,2016,4000.00,1,O,P60006111,C00576058,"CRUZ, RAFAEL EDWARD ""TED""",WATCHDOG PAC
P60006111,C00581868,2016,24661.98,5,O,P60006111,C00581868,"CRUZ, RAFAEL EDWARD ""TED""",NEW DAY FOR AMERICA
P60006111,C00582973,2016,425256.45,4,O,P60006111,C00582973,"CRUZ, RAFAEL EDWARD ""TED""",NEW DAY INDEPENDENT MEDIA COMMITTEE INC
P60006111,C00584482,2016,11500.00,2,S,P60006111,C00584482,"CRUZ, RAFAEL EDWARD ""TED""",RESTORE THE CONSTITUTION COALITION
P60006111,C00587022,2016,186253.20,65,S,P60006111,C00587022,"CRUZ, RAFAEL EDWARD ""TED""",COURAGEOUS CONSERVATIVES PAC
P60006111,C00592303,2016,23873.76,8,S,P60006111,C00592303,"CRUZ, RAFAEL EDWARD ""TED""",OREGON RIGHT TO LIFE VICTORY PAC
P60006111,C00592337,2016,4670956.00,14,S,P60006111,C00592337,"CRUZ, RAFAEL EDWARD ""TED""","STAND FORTRUTH, INC."
P60006111,C00603621,2016,1706.16,1,S,P60006111,C00603621,"CRUZ, RAFAEL EDWARD ""TED""",OUR PRINCIPLES PAC
P60006111,C00604496,2016,126900.00,3,O,P60006111,C00604496,"CRUZ, RAFAEL EDWARD ""TED""",AMERICANS UNITED FOR VALUES
P60006111,C00607341,2016,825.79,3,S,P60006111,C00607341,"CRUZ, RAFAEL EDWARD ""TED""",MONTGOMERY COUNTY TEA PARTY PAC
P60006111,C00608166,2016,1250.00,6,S,P60006111,C00608166,"CRUZ, RAFAEL EDWARD ""TED""",TEA PARTY FORWARD
P60006111,C00609511,2016,3434868.44,43,S,P60006111,C00609511,"CRUZ, RAFAEL EDWARD ""TED""",TRUSTED LEADERSHIP PAC
P60006111,C00611558,2016,12.18,1,O,P60006111,C00611558,"CRUZ, RAFAEL EDWARD ""TED""",TO ELIMINATE DOUBT: COMMITTEE TO REVEAL THE UNKNOWN ZODIAC KILLER
P60006111,C00613091,2016,74766.02,9,S,P60006111,C00613091,"CRUZ, RAFAEL EDWARD ""TED""",WISCONSIN RIGHT TO LIFE VICTORY FUND
P60006111,C90005471,2016,20018.98,17,O,P60006111,C90005471,"CRUZ, RAFAEL EDWARD ""TED""",PLANNED PARENTHOOD ACTION FUND INC
P60006111,C90005786,2016,173.56,4,O,P60006111,C90005786,"CRUZ, RAFAEL EDWARD ""TED""",LEAGUE OF CONSERVATION VOTERS INC
P60006111,C90007998,2016,7086.10,1,S,P60006111,C90007998,"CRUZ, RAFAEL EDWARD ""TED""",LET FREEDOM RING INC
P60006111,C90009945,2016,253453.53,6,S,P60006111,C90009945,"CRUZ, RAFAEL EDWARD ""TED""",CLUB FOR GROWTH
P60006111,C90011693,2016,23498.03,14,S,P60006111,C90011693,"CRUZ, RAFAEL EDWARD ""TED""","GUN OWNERS OF AMERICA, INC."
P60006111,C90011800,2016,5000.00,2,S,P60006111,C90011800,"CRUZ, RAFAEL EDWARD ""TED""",CATHOLICVOTE.ORG
P60006111,C90011875,2016,485.76,1,O,P60006111,C90011875,"CRUZ, RAFAEL EDWARD ""TED""",SIERRA CLUB
P60006111,C90012626,2016,2028.96,6,O,P60006111,C90012626,"CRUZ, RAFAEL EDWARD ""TED""",HUMAN RIGHTS CAMPAIGN
P60006111,C90014176,2016,274471.45,8,S,P60006111,C90014176,"CRUZ, RAFAEL EDWARD ""TED""",SECUREAMERICANOW.ORG
P60006111,C90015678,2016,172371.14,32,O,P60006111,C90015678,"CRUZ, RAFAEL EDWARD ""TED""",AMERICA'S RENEWABLE FUTURE INC
P60006111,C90015678,2016,2100.00,1,S,P60006111,C90015678,"CRUZ, RAFAEL EDWARD ""TED""",AMERICA'S RENEWABLE FUTURE INC
P60006111,C90015686,2016,868.90,1,S,P60006111,C90015686,"CRUZ, RAFAEL EDWARD ""TED""","SHALOSKY, CHRISTOPHER"
P60006111,C90015819,2016,1000.00,1,,P60006111,C90015819,"CRUZ, RAFAEL EDWARD ""TED""",WILLIAM CHURCH
P60006111,C90015827,2016,2097.62,6,S,P60006111,C90015827,"CRUZ, RAFAEL EDWARD ""TED""",ELIZABETH L BURGESS
P60006111,C90015835,2016,816.00,1,S,P60006111,C90015835,"CRUZ, RAFAEL EDWARD ""TED""",VERNON VERIGAN
P60006111,C90015934,2016,415.90,3,S,P60006111,C90015934,"CRUZ, RAFAEL EDWARD ""TED""",ROBERT BLAISE TRETTIS
P60006111,C90015942,2016,1046.15,4,S,P60006111,C90015942,"CRUZ, RAFAEL EDWARD ""TED""","BROADHURST, GERALD JACK JR"
P60006723,C00004036,2016,100313.84,9,O,P60006723,C00004036,"RUBIO, MARCO",SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)
P60006723,C00235853,2016,158.69,3,O,P60006723,C00235853,"RUBIO, MARCO",HUMAN RIGHTS CAMPAIGN PAC
P60006723,C00365536,2016,16423.02,2,O,P60006723,C00365536,"RUBIO, MARCO",CHC BOLD PAC
P60006723,C00432260,2016,1050.67,11,S,P60006723,C00432260,"RUBIO, MARCO",CLUB FOR GROWTH PAC
P60006723,C00487470,2016,510.05,19,S,P60006723,C00487470,"RUBIO, MARCO",CLUB FOR GROWTH ACTION
P60006723,C00489799,2016,781.29,6,O,P60006723,C00489799,"RUBIO, MARCO",PLANNED PARENTHOOD VOTES
P60006723,C00495861,2016,1538.46,1,O,P60006723,C00495861,"RUBIO, MARCO",PRIORITIES USA ACTION
P60006723,C00541292,2016,272.95,1,O,P60006723,C00541292,"RUBIO, MARCO",CONSERVATIVE SOLUTIONS PAC
P60006723,C00541292,2016,38954179.93,306,S,P60006723,C00541292,"RUBIO, MARCO",CONSERVATIVE SOLUTIONS PAC
P60006723,C00550368,2016,524621.25,23,S,P60006723,C00550368,"RUBIO, MARCO",AMERICAN OPPORTUNITY PAC
P60006723,C00552422,2016,166984.07,12,S,P60006723,C00552422,"RUBIO, MARCO",VALUES ARE VITAL
P60006723,C00571372,2016,2216044.73,155,O,P60006723,C00571372,"RUBIO, MARCO",RIGHT TO RISE USA
P60006723,C00573923,2016,22473.36,1,O,P60006723,C00573923,"RUBIO, MARCO",PURSUING AMERICA'S GREATNESS
P60006723,C00575373,2016,3022537.31,103,O,P60006723,C00575373,"RUBIO, MARCO",MAKE AMERICA NUMBER 1
P60006723,C00576058,2016,12000.00,3,O,P60006723,C00576058,"RUBIO, MARCO",WATCHDOG PAC
P60006723,C00581868,2016,10903.76,3,O,P60006723,C00581868,"RUBIO, MARCO",NEW DAY FOR AMERICA
P60006723,C00581868,2016,12648.77,2,S,P60006723,C00581868,"RUBIO, MARCO",NEW DAY FOR AMERICA
P60006723,C00582973,2016,38190.80,1,O,P60006723,C00582973,"RUBIO, MARCO",NEW DAY INDEPENDENT MEDIA COMMITTEE INC
P60006723,C00587022,2016,63363.07,32,O,P60006723,C00587022,"RUBIO, MARCO",COURAGEOUS CONSERVATIVES PAC
P60006723,C00591214,2016,118990.00,5,S,P60006723,C00591214,"RUBIO, MARCO",BABY GOT PAC
P60006723,C00592337,2016,2980051.76,11,O,P60006723,C00592337,"RUBIO, MARCO","STAND FORTRUTH, INC."
P60006723,C90004185,2016,16672.21,2,O,P60006723,C90004185,"RUBIO, MARCO",NARAL PRO-CHOICE AMERICA
P60006723,C90005471,2016,3377.00,9,O,P60006723,C90005471,"RUBIO, MARCO",PLANNED PARENTHOOD ACTION FUND INC
P60006723,C90005786,2016,232.49,5,O,P60006723,C90005786,"RUBIO, MARCO",LEAGUE OF CONSERVATION VOTERS INC
P60006723,C90011875,2016,189.22,3,O,P60006723,C90011875,"RUBIO, MARCO",SIERRA CLUB
P60006723,C90015678,2016,8366.46,11,S,P60006723,C90015678,"RUBIO, MARCO",AMERICA'S RENEWABLE FUTURE INC
P60006723,C90015876,2016,20520.73,2,S,P60006723,C90015876,"RUBIO, MARCO","VANDERSLOOT, FRANK L."
P60007168,C00027342,2016,1959.99,1,S,P60007168,C00027342,"SANDERS, BERNARD",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE
P60007168,C00176214,2016,1613.71,2,S,P60007168,C00176214,"SANDERS, BERNARD",INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND
P60007168,C00402800,2016,23.81,1,O,P60007168,C00402800,"SANDERS, BERNARD",PROGRESSIVE VOTE AKA PROGRESSIVE DEMOCRATS OF AMERICA
P60007168,C00402800,2016,51915.63,275,S,P60007168,C00402800,"SANDERS, BERNARD",PROGRESSIVE VOTE AKA PROGRESSIVE DEMOCRATS OF AMERICA
P60007168,C00419986,2016,886.71,1,S,P60007168,C00419986,"SANDERS, BERNARD",MONTEREY COUNTY DEMOCRATIC CENTRAL COMMITTEE FEDERAL
P60007168,C00488486,2016,124865.79,20,S,P60007168,C00488486,"SANDERS, BERNARD",COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES
P60007168,C00489856,2016,804320.79,11,O,P60007168,C00489856,"SANDERS, BERNARD",ESAFUND
P60007168,C00490375,2016,4788776.75,541,S,P60007168,C00490375,"SANDERS, BERNARD",NATIONAL NURSES UNITED FOR PATIENT PROTECTION
P60007168,C00492595,2016,2885.51,2,S,P60007168,C00492595,"SANDERS, BERNARD",PROGRESSIVE KICK INDEPENDENT EXPENDITURES
P60007168,C00555615,2016,443.93,1,S,P60007168,C00555615,"SANDERS, BERNARD",COLLECTIVE ACTIONS PAC
P60007168,C00574533,2016,44908.68,3,O,P60007168,C00574533,"SANDERS, BERNARD",FUTURE45
P60007168,C00578724,2016,10000.00,2,O,P60007168,C00578724,"SANDERS, BERNARD",GENERATION FORWARD PAC
P60007168,C00580878,2016,6402.36,8,S,P60007168,C00580878,"SANDERS, BERNARD",MICHIGAN FOR PROGRESSIVES
P60007168,C00582544,2016,5374.08,16,S,P60007168,C00582544,"SANDERS, BERNARD",EPIC: EMPOWERING PROGRESSIVE INITIATIVES + CANDIDATES
P60007168,C00584300,2016,72000.29,21,S,P60007168,C00584300,"SANDERS, BERNARD",PROGRESSIVE WISCONSIN - LET'S REBUILD AMERICA
P60007168,C00584300,2016,0.00,1,,P60007168,C00584300,"SANDERS, BERNARD",PROGRESSIVE WISCONSIN - LET'S REBUILD AMERICA
P60007168,C00586693,2016,2129.94,6,S,P60007168,C00586693,"SANDERS, BERNARD",PEOPLE OVER PROFIT
P60007168,C00587022,2016,87.83,1,O,P60007168,C00587022,"SANDERS, BERNARD",COURAGEOUS CONSERVATIVES PAC
P60007168,C00587279,2016,813.48,2,S,P60007168,C00587279,"SANDERS, BERNARD",DEMOCRACY USA
P60007168,C00587766,2016,9.30,2,S,P60007168,C00587766,"SANDERS, BERNARD",SILVER CITY NM FOR BERNIE SANDERS
P60007168,C00587766,2016,31.68,2,,P60007168,C00587766,"SANDERS, BERNARD",SILVER CITY NM FOR BERNIE SANDERS
P60007168,C00589226,2016,3603.13,16,S,P60007168,C00589226,"SANDERS, BERNARD",PROGRESS N@
P60007168,C00589937,2016,618.53,2,S,P60007168,C00589937,"SANDERS, BERNARD",PROGRESSGJ
P60007168,C00590240,2016,268.60,1,S,P60007168,C00590240,"SANDERS, BERNARD",NORTHEAST MUSICIANS FOR SOCIAL DEMOCRACY
P60007168,C00590620,2016,292.50,1,S,P60007168,C00590620,"SANDERS, BERNARD",LAS CRUCES FOR BERNIE
P60007168,C00590646,2016,2012.42,10,S,P60007168,C00590646,"SANDERS, BERNARD",NEW YORK CAPITAL REGION FOR BRINGING ECONOMIC REVOLUTION NOW INSPIRING EVERYONE
P60007168,C00609602,2016,2533.45,4,S,P60007168,C00609602,"SANDERS, BERNARD",BUFFALO FOR BERNIE SANDERS
P60007168,C00609750,2016,20476.35,58,S,P60007168,C00609750,"SANDERS, BERNARD",JAMPAC
P60007168,C00613562,2016,2180.08,8,S,P60007168,C00613562,"SANDERS, BERNARD",VERNON COUNTY FORWARD
P60007168,C00619890,2016,5024.43,5,S,P60007168,C00619890,"SANDERS, BERNARD",PITTSBURGH DELEGATES FOR BERNIE
P60007168,C00620005,2016,1300.00,10,S,P60007168,C00620005,"SANDERS, BERNARD",PROGRESSIVE DELEGATE ALLIANCE OF CALIFORNIA
P60007168,C90009762,2016,43118.03,12,S,P60007168,C90009762,"SANDERS, BERNARD",FRIENDS OF THE EARTH ACTION
P60007168,C90013616,2016,3910.00,6,S,P60007168,C90013616,"SANDERS, BERNARD",CALIFORNIA NURSES ASSOCIATION POLITICAL ACTION COMMITTEE (CNA PAC)
P60007168,C90013897,2016,20892.53,27,S,P60007168,C90013897,"SANDERS, BERNARD",IOWA CITIZENS FOR COMMUNITY IMPROVEMENT ACTION FUND
P60007168,C90015413,2016,87293.10,1349,S,P60007168,C90015413,"SANDERS, BERNARD",DEMOCRATIC SOCIALISTS OF AMERICA INC.
P60007168,C90015512,2016,1172.00,2,S,P60007168,C90015512,"SANDERS, BERNARD","SHAFER, JEROMEY RAY"
P60007168,C90015538,2016,523.40,6,,P60007168,C90015538,"SANDERS, BERNARD","COVENTRY, ALEX"
P60007168,C90015546,2016,1114.01,3,S,P60007168,C90015546,"SANDERS, BERNARD",STEVEN PRZYBYLSKI
P60007168,C90015553,2016,582.11,1,S,P60007168,C90015553,"SANDERS, BERNARD",BLYDEN POTTS
P60007168,C90015561,2016,2350.98,6,S,P60007168,C90015561,"SANDERS, BERNARD",JEFFREY SMEDBERG
P60007168,C90015579,2016,6471.88,25,S,P60007168,C90015579,"SANDERS, BERNARD",MARY GRAYDON - FONTANA
P60007168,C90015587,2016,758.61,1,S,P60007168,C90015587,"SANDERS, BERNARD",BRAVE NEW FILMS ACTION FUND
P60007168,C90015595,2016,1038.34,2,S,P60007168,C90015595,"SANDERS, BERNARD",HARVEY P DOSIK
P60007168,C90015603,2016,12212.81,100,S,P60007168,C90015603,"SANDERS, BERNARD",PAUL GIBSON
P60007168,C90015637,2016,2054.61,8,S,P60007168,C90015637,"SANDERS, BERNARD",CHICAGO DEMOCRATIC SOCIALISTS OF AMERICA
P60007168,C90015652,2016,368.56,4,S,P60007168,C90015652,"SANDERS, BERNARD","BAILEY, DANIEL H"
P60007168,C90015678,2016,12946.37,11,S,P60007168,C90015678,"SANDERS, BERNARD",AMERICA'S RENEWABLE FUTURE INC
P60007168,C90015744,2016,330.00,1,S,P60007168,C90015744,"SANDERS, BERNARD",KATHY YURISTA
P60007168,C90015769,2016,532.12,5,S,P60007168,C90015769,"SANDERS, BERNARD",JAMES E KAUFMAN
P60007168,C90015777,2016,917.08,5,S,P60007168,C90015777,"SANDERS, BERNARD",KAREN J HAY
P60007168,C90015793,2016,266.50,1,S,P60007168,C90015793,"SANDERS, BERNARD",RECLAIM CHICAGO
P60007168,C90015793,2016,473.76,1,,P60007168,C90015793,"SANDERS, BERNARD",RECLAIM CHICAGO
P60007168,C90015868,2016,1069.00,1,S,P60007168,C90015868,"SANDERS, BERNARD",THE PEOPLE'S LOBBY
P60007168,C90015884,2016,683.96,2,S,P60007168,C90015884,"SANDERS, BERNARD",FRANKLIN F FRANK
P60007168,C90015892,2016,334.18,1,S,P60007168,C90015892,"SANDERS, BERNARD",VINCENT BIDEZ
P60007168,C90015967,2016,3967.85,2,S,P60007168,C90015967,"SANDERS, BERNARD","TARR, DONNA MURPHY MRS."
P60007168,C90015991,2016,3783.69,1,S,P60007168,C90015991,"SANDERS, BERNARD",JIM OWLES LIBERAL DEMOCRATIC CLUB
P60007242,C00235853,2016,158.69,3,O,P60007242,C00235853,"FIORINA, CARLY",HUMAN RIGHTS CAMPAIGN PAC
P60007242,C00487470,2016,12.32,1,O,P60007242,C00487470,"FIORINA, CARLY",CLUB FOR GROWTH ACTION
P60007242,C00573154,2016,3837604.66,860,S,P60007242,C00573154,"FIORINA, CARLY","CONSERVATIVE, AUTHENTIC, RESPONSIVE LEADERSHIP FOR YOU AND FOR AMERICA"
P60007242,C90005471,2016,6.33,1,O,P60007242,C90005471,"FIORINA, CARLY",PLANNED PARENTHOOD ACTION FUND INC
P60007242,C90015678,2016,8366.45,11,S,P60007242,C90015678,"FIORINA, CARLY",AMERICA'S RENEWABLE FUTURE INC
P60007242,C90015785,2016,14534.70,1,S,P60007242,C90015785,"FIORINA, CARLY",AMERICAN POTENTIAL
P60007572,C00571356,2016,118778.36,6,S,P60007572,C00571356,"PATAKI, GEORGE E","WE THE PEOPLE, NOT WASHINGTON"
P60007572,C90015678,2016,2305.33,2,S,P60007572,C90015678,"PATAKI, GEORGE E",AMERICA'S RENEWABLE FUTURE INC
P60007671,C00578724,2016,358418.34,28,S,P60007671,C00578724,"O'MALLEY, MARTIN JOSEPH",GENERATION FORWARD PAC
P60007671,C90015678,2016,11912.78,9,S,P60007671,C90015678,"O'MALLEY, MARTIN JOSEPH",AMERICA'S RENEWABLE FUTURE INC
P60007697,C00573733,2016,3514386.70,88,S,P60007697,C00573733,"GRAHAM, LINDSEY O",SECURITY IS STRENGTH PAC
P60007697,C00587022,2016,1997.21,13,O,P60007697,C00587022,"GRAHAM, LINDSEY O",COURAGEOUS CONSERVATIVES PAC
P60007697,C90005471,2016,35.46,1,O,P60007697,C90005471,"GRAHAM, LINDSEY O",PLANNED PARENTHOOD ACTION FUND INC
P60008059,C00004036,2016,76357.94,7,O,P60008059,C00004036,"BUSH, JEB",SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)
P60008059,C00432260,2016,249.86,4,S,P60008059,C00432260,"BUSH, JEB",CLUB FOR GROWTH PAC
P60008059,C00487470,2016,14.65,1,O,P60008059,C00487470,"BUSH, JEB",CLUB FOR GROWTH ACTION
P60008059,C00489799,2016,4247.15,2,O,P60008059,C00489799,"BUSH, JEB",PLANNED PARENTHOOD VOTES
P60008059,C00495861,2016,18500.43,10,O,P60008059,C00495861,"BUSH, JEB",PRIORITIES USA ACTION
P60008059,C00541292,2016,2854025.22,15,O,P60008059,C00541292,"BUSH, JEB",CONSERVATIVE SOLUTIONS PAC
P60008059,C00552422,2016,20737.01,3,O,P60008059,C00552422,"BUSH, JEB",VALUES ARE VITAL
P60008059,C00571372,2016,83676722.38,720,S,P60008059,C00571372,"BUSH, JEB",RIGHT TO RISE USA
P60008059,C00571950,2016,12935.37,30,S,P60008059,C00571950,"BUSH, JEB",MILLENNIALS RISING PAC
P60008059,C00581868,2016,21273.30,4,O,P60008059,C00581868,"BUSH, JEB",NEW DAY FOR AMERICA
P60008059,C00587022,2016,109.75,2,O,P60008059,C00587022,"BUSH, JEB",COURAGEOUS CONSERVATIVES PAC
P60008059,C90005471,2016,21935.30,12,O,P60008059,C90005471,"BUSH, JEB",PLANNED PARENTHOOD ACTION FUND INC
P60008059,C90015678,2016,158.58,1,O,P60008059,C90015678,"BUSH, JEB",AMERICA'S RENEWABLE FUTURE INC
P60008059,C90015678,2016,8207.88,10,S,P60008059,C90015678,"BUSH, JEB",AMERICA'S RENEWABLE FUTURE INC
P60008398,C00571711,2016,2634873.26,37,S,P60008398,C00571711,"JINDAL, BOBBY",BELIEVE AGAIN
P60008398,C90005471,2016,13.42,2,O,P60008398,C90005471,"JINDAL, BOBBY",PLANNED PARENTHOOD ACTION FUND INC
P60008398,C90015439,2016,392648.86,3,S,P60008398,C90015439,"JINDAL, BOBBY",AMERICA NEXT INC
P60008521,C00432260,2016,8.02,1,O,P60008521,C00432260,"CHRISTIE, CHRISTOPHER J",CLUB FOR GROWTH PAC
P60008521,C00487470,2016,23.15,2,O,P60008521,C00487470,"CHRISTIE, CHRISTOPHER J",CLUB FOR GROWTH ACTION
P60008521,C00489799,2016,1394.09,2,O,P60008521,C00489799,"CHRISTIE, CHRISTOPHER J",PLANNED PARENTHOOD VOTES
P60008521,C00495861,2016,769.23,1,O,P60008521,C00495861,"CHRISTIE, CHRISTOPHER J",PRIORITIES USA ACTION
P60008521,C00541292,2016,3275499.54,22,O,P60008521,C00541292,"CHRISTIE, CHRISTOPHER J",CONSERVATIVE SOLUTIONS PAC
P60008521,C00571372,2016,293800.01,12,O,P60008521,C00571372,"CHRISTIE, CHRISTOPHER J",RIGHT TO RISE USA
P60008521,C00573055,2016,17944267.07,662,S,P60008521,C00573055,"CHRISTIE, CHRISTOPHER J",AMERICA LEADS
P60008521,C00581868,2016,31470.82,7,O,P60008521,C00581868,"CHRISTIE, CHRISTOPHER J",NEW DAY FOR AMERICA
P60008521,C00587022,2016,13.20,1,O,P60008521,C00587022,"CHRISTIE, CHRISTOPHER J",COURAGEOUS CONSERVATIVES PAC
P60008521,C90005471,2016,17480.59,4,O,P60008521,C90005471,"CHRISTIE, CHRISTOPHER J",PLANNED PARENTHOOD ACTION FUND INC
P60008521,C90011693,2016,1500.00,1,O,P60008521,C90011693,"CHRISTIE, CHRISTOPHER J","GUN OWNERS OF AMERICA, INC."
P60008521,C90015678,2016,8366.45,11,S,P60008521,C90015678,"CHRISTIE, CHRISTOPHER J",AMERICA'S RENEWABLE FUTURE INC
P60011236,C00432260,2016,76.70,1,S,P60011236,C00432260,"WITTER, JUSTIN PAUL",CLUB FOR GROWTH PAC
P60012143,C00574418,2016,290128.80,18,S,P60012143,C00574418,"BIDEN, JOE R",DRAFT BIDEN 2016
P60012333,C00041160,2016,597.12,2,O,P60012333,C00041160,"CLINTON, BILL",MICHIGAN REPUBLICAN PARTY
P60014198,C00412213,2016,1000.00,1,S,P60014198,C00412213,"SMITH, RYAN",APPALACHIAN COMMUNITY ACTION POLITICAL ACTION COMMITTEE
P60020849,C90015959,2016,7669.70,9,S,P60020849,C90015959,"FRENCH, WILLIAM D",WILLIAM D FRENCH
P60021102,C00587022,2016,1420.00,2,S,P60021102,C00587022,"CASTLE, DARRELL LANE",COURAGEOUS CONSERVATIVES PAC
P60022654,C00549279,2016,4468.00,3,S,P60022654,C00549279,"MCMULLIN, EVAN / MINDY FINN",FIGHT FOR TOMORROW
P60022654,C00623371,2016,400.00,1,S,P60022654,C00623371,"MCMULLIN, EVAN / MINDY FINN","STAND UP AMERICA PAC, INC."
P60022654,C00628388,2016,9250.00,2,S,P60022654,C00628388,"MCMULLIN, EVAN / MINDY FINN",INDEPENDENCE PARTY OF MINNESOTA
P80001571,C00000935,2016,6693372.69,183,O,P80001571,C00000935,"TRUMP, DONALD J. / MICHAEL R. PENCE ",DCCC
P80001571,C00004036,2016,1057185.26,27,O,P80001571,C00004036,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)
P80001571,C00004036,2016,4580.00,1,S,P80001571,C00004036,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)
P80001571,C00004861,2016,105350.00,3,O,P80001571,C00004861,"TRUMP, DONALD J. / MICHAEL R. PENCE ",UNITE HERE TIP CAMPAIGN COMMITTEE
P80001571,C00011114,2016,135833.00,4,O,P80001571,C00011114,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E
P80001571,C00035600,2016,961.19,5,O,P80001571,C00035600,"TRUMP, DONALD J. / MICHAEL R. PENCE ",IOWA DEMOCRATIC PARTY
P80001571,C00042366,2016,1530774.92,18,O,P80001571,C00042366,"TRUMP, DONALD J. / MICHAEL R. PENCE ",DSCC
P80001571,C00053553,2016,1865452.99,138,S,P80001571,C00053553,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND
P80001571,C00079541,2016,140460.20,2,O,P80001571,C00079541,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NARAL PRO-CHOICE AMERICA PAC
P80001571,C00101212,2016,1588.86,16,S,P80001571,C00101212,"TRUMP, DONALD J. / MICHAEL R. PENCE ",RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE
P80001571,C00111278,2016,142685.02,4,S,P80001571,C00111278,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NATIONAL RIGHT TO LIFE POLITICAL ACTION COMMITTEE
P80001571,C00135368,2016,42961.49,68,O,P80001571,C00135368,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SIERRA CLUB POLITICAL COMMITTEE
P80001571,C00135368,2016,1941.43,18,S,P80001571,C00135368,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SIERRA CLUB POLITICAL COMMITTEE
P80001571,C00141572,2016,1575.48,5,S,P80001571,C00141572,"TRUMP, DONALD J. / MICHAEL R. PENCE ",RIGHT TO LIFE/OREGON PAC
P80001571,C00143743,2016,15000.00,1,S,P80001571,C00143743,"TRUMP, DONALD J. / MICHAEL R. PENCE ",REPUBLICAN PARTY OF TEXAS
P80001571,C00157537,2016,594.06,41,S,P80001571,C00157537,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WEST VIRGINIANS FOR LIFE INC POLITICAL ACTION COMMITTEE
P80001571,C00157958,2016,993.16,10,S,P80001571,C00157958,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE
